Economic,Capacity,Morality,Fairness,"Legality,",Policy,Crime,Security,Health,Quality,Cultural,Public,Political,External,Other
0.8377074003219604,0.661387026309967,0.08998077362775803,0.35559239983558655,0.4047076106071472,0.4465695321559906,0.20669901371002197,0.25322777032852173,0.009782292880117893,0.669850766658783,0.20054826140403748,0.9177934527397156,0.8735839128494263,0.2575928866863251,0.24873997271060944
0.7317848205566406,0.7112922072410583,0.7209981679916382,0.8536932468414307,0.752098798751831,0.8112399578094482,0.6844298839569092,0.6286432147026062,0.7417106032371521,0.8343877196311951,0.6596830487251282,0.8820701837539673,0.5683672428131104,0.18249119818210602,0.020484408363699913
0.6146594882011414,0.8691138625144958,0.007570466957986355,0.034265369176864624,0.007780138868838549,0.060779210180044174,0.01701257936656475,0.3904615342617035,0.0003774933866225183,0.688880443572998,0.011733817867934704,0.05313567444682121,0.11436858773231506,0.004112732131034136,0.11413150280714035
0.8535909652709961,0.4559684097766876,0.06554507464170456,0.08090462535619736,0.054639849811792374,0.21332041919231415,0.025383595377206802,0.6445372104644775,0.0011287340894341469,0.47595080733299255,0.06675548106431961,0.7240831851959229,0.7276846170425415,0.7711161375045776,0.19811539351940155
0.7140398621559143,0.7583281993865967,0.21520012617111206,0.264088898897171,0.283413290977478,0.32458147406578064,0.3039886951446533,0.6462192535400391,0.041938621550798416,0.549811065196991,0.23302163183689117,0.7981551885604858,0.7848847508430481,0.5196324586868286,0.1583375185728073
0.26180943846702576,0.4263353645801544,0.05272179841995239,0.05930196866393089,0.011548311449587345,0.18118958175182343,0.03346799314022064,0.07783861458301544,0.0002665614883881062,0.15916688740253448,0.05153324827551842,0.7043449878692627,0.6234458088874817,0.019709954038262367,0.08218317478895187
0.7793592810630798,0.660404622554779,0.7804813385009766,0.7674444317817688,0.5454223155975342,0.5540651679039001,0.5599790811538696,0.7326293587684631,0.5058783888816833,0.7196583151817322,0.6311081051826477,0.8914388418197632,0.7580658197402954,0.22963541746139526,0.18281802535057068
0.6240770220756531,0.45157551765441895,0.018861237913370132,0.048550061881542206,0.008088262751698494,0.26952025294303894,0.005208106245845556,0.040630511939525604,0.00039968788041733205,0.06706970930099487,0.04294401407241821,0.4523598849773407,0.3570290803909302,0.006748179905116558,0.032620519399642944
0.6488476991653442,0.8943318128585815,0.03698298707604408,0.12075892835855484,0.010088985785841942,0.2920558452606201,0.011617650277912617,0.49307090044021606,4.8558526032138616e-05,0.027308106422424316,0.0347885824739933,0.49263378977775574,0.20768749713897705,0.002748619532212615,0.0418117381632328
0.6281206011772156,0.8308967351913452,0.07731571793556213,0.07406564056873322,0.016591759398579597,0.30912724137306213,0.05042031407356262,0.2362728714942932,0.0014814052265137434,0.07541638612747192,0.16631457209587097,0.5386955142021179,0.4388277232646942,0.05185427516698837,0.09290619939565659
0.22562608122825623,0.44948601722717285,0.009016245603561401,0.023311125114560127,0.010523059405386448,0.25021690130233765,0.0035425371024757624,0.036508768796920776,0.00023429021530319005,0.08273788541555405,0.033281244337558746,0.7925153374671936,0.49796372652053833,0.006993741262704134,0.07150080800056458
0.6288817524909973,0.6543556451797485,0.23660072684288025,0.529526948928833,0.5373395085334778,0.1900218427181244,0.5687453746795654,0.7027222514152527,0.4905815124511719,0.6310860514640808,0.3508950173854828,0.5031479597091675,0.8016350269317627,0.10869619995355606,0.10159748047590256
0.04828919470310211,0.4332340657711029,0.0078810453414917,0.0080181322991848,0.006932563614100218,0.014918397180736065,0.015759654343128204,0.09881540387868881,0.0001879671326605603,0.020644016563892365,0.014782391488552094,0.09389927238225937,0.5816110968589783,0.003698076354339719,0.09168972074985504
0.47776174545288086,0.7241712808609009,0.4400940239429474,0.584773063659668,0.33807817101478577,0.36879515647888184,0.5913456678390503,0.7659221887588501,0.5281068086624146,0.4713870584964752,0.561219334602356,0.6656205058097839,0.5509713888168335,0.13047648966312408,0.1360159069299698
0.7984760403633118,0.5946409106254578,0.275005578994751,0.5677185654640198,0.12638349831104279,0.5541445016860962,0.34126928448677063,0.5780017971992493,0.29060158133506775,0.839118242263794,0.3865602910518646,0.3904384970664978,0.2627086639404297,0.03685682266950607,0.044492390006780624
0.5550212264060974,0.40946677327156067,0.03128635138273239,0.04517943412065506,0.010226077400147915,0.1616048961877823,0.04204918071627617,0.10519085079431534,0.03257486969232559,0.14168116450309753,0.03938042372465134,0.1110682487487793,0.18851779401302338,0.08122320473194122,0.31106266379356384
0.8965762257575989,0.8265551328659058,0.6619721055030823,0.6806023716926575,0.6977739930152893,0.8615773320198059,0.6991243362426758,0.7173464298248291,0.633173942565918,0.7041157484054565,0.6108790040016174,0.8801138997077942,0.8384968042373657,0.24684984982013702,0.27848467230796814
0.724136233329773,0.704699695110321,0.11270429939031601,0.10836580395698547,0.011605235747992992,0.40024909377098083,0.01442339364439249,0.08131948113441467,0.0017462209798395634,0.15138618648052216,0.03304848074913025,0.0711025595664978,0.03328932449221611,0.013435603119432926,0.0928339883685112
0.20101229846477509,0.2803637683391571,8.995285315904766e-05,0.002815155778080225,0.00016843303455971181,0.001630252692848444,8.26029572635889e-05,0.0004226401506457478,4.294603058951907e-05,0.001132925390265882,0.00012014068488497287,0.0003203280793968588,0.00015361301484517753,0.00024106194905471057,0.0014873604523018003
0.626227855682373,0.8746673464775085,0.013930398039519787,0.04284200444817543,0.009722927585244179,0.13181599974632263,0.004886076785624027,0.03713517263531685,0.0006975384894758463,0.1220053881406784,0.019751856103539467,0.12579575181007385,0.08036734908819199,0.0029706619679927826,0.04405641555786133
0.711372435092926,0.5762043595314026,0.11641216278076172,0.6305825114250183,0.13062803447246552,0.37089765071868896,0.23746494948863983,0.40430593490600586,0.3016381561756134,0.2914099395275116,0.07995371520519257,0.28638166189193726,0.18053318560123444,0.030105341225862503,0.0461227186024189
0.8716302514076233,0.8747344613075256,0.1297687441110611,0.34724995493888855,0.017989369109272957,0.3844698965549469,0.0077671208418905735,0.11769823729991913,0.002722641685977578,0.35389697551727295,0.08226854354143143,0.06465815007686615,0.08219248056411743,0.028390757739543915,0.0743187889456749
0.3117353022098541,0.6639072299003601,0.014299854636192322,0.16499175131320953,0.014205655083060265,0.18582047522068024,0.005809299182146788,0.10971970111131668,0.0002303689398104325,0.07268134504556656,0.01847563497722149,0.2808501720428467,0.5374302268028259,0.013391842134296894,0.12885047495365143
0.5345549583435059,0.7503924369812012,0.019082581624388695,0.16049878299236298,0.009850315749645233,0.18735304474830627,0.22694435715675354,0.1369294971227646,0.0004183245764579624,0.3661517798900604,0.016456207260489464,0.18842829763889313,0.05324779078364372,0.012227036990225315,0.0587921068072319
0.5146507024765015,0.6392508149147034,0.03807676583528519,0.04463762044906616,0.017623186111450195,0.05972947180271149,0.01718217134475708,0.07506000250577927,0.0008252445259131491,0.13675051927566528,0.08667092770338058,0.41194939613342285,0.0613483190536499,0.005673528183251619,0.05147472023963928
0.27058008313179016,0.32846298813819885,0.03870810940861702,0.024995526298880577,0.0033497284166514874,0.6843528747558594,0.0040944782085716724,0.013270748779177666,9.444406896363944e-05,0.006225117016583681,0.02525729313492775,0.0727364718914032,0.049777887761592865,0.002436174778267741,0.020791281014680862
0.22773487865924835,0.4637714922428131,0.010503128170967102,0.10544577986001968,0.005800157785415649,0.08369852602481842,0.05539846047759056,0.051677316427230835,0.00019835364946629852,0.5060470104217529,0.021429570391774178,0.18742039799690247,0.011766375973820686,0.006447390653192997,0.013100709766149521
0.7304219007492065,0.4792453646659851,0.029080647975206375,0.06923601031303406,0.005773008335381746,0.10001683980226517,0.04105256870388985,0.09946532547473907,0.00011398345668567345,0.19243310391902924,0.07578850537538528,0.08282049000263214,0.10007712244987488,0.008030210621654987,0.08065823465585709
0.05136459693312645,0.661158561706543,0.003207295434549451,0.611163854598999,0.006829332560300827,0.03235357627272606,0.004765312187373638,0.00300050200894475,0.0005494359647855163,0.025227518752217293,0.08302906155586243,0.09973877668380737,0.016842558979988098,0.007246571127325296,0.011548034846782684
0.31750598549842834,0.477386474609375,0.00692814402282238,0.02438896708190441,0.005976807326078415,0.068255215883255,0.019349750131368637,0.04765178635716438,0.00028796607512049377,0.0577545240521431,0.013534150086343288,0.08555758744478226,0.0423150472342968,0.011714351363480091,0.07867497950792313
0.7570229172706604,0.46042922139167786,0.016096586361527443,0.06878448277711868,0.020392997190356255,0.49631237983703613,0.033099379390478134,0.24184086918830872,0.000805575167760253,0.341352254152298,0.025525357574224472,0.3082915246486664,0.5773810744285583,0.04805344343185425,0.08658574521541595
